Unnamed: 0,id,entry_idx,course_code,course_id,num_ratings,useful,easy,liked,num_reviews,review_text,rating_category,rating,source,type,token_list,num_token,rating_bin,rating_cat,length_bin,sample_criteria,nss_labels
531,2_532_864,531,ECON 101,Introduction to Microeconomics,1143,64%,70%,45%,214,"Read all the textbook material, and you'll do fine. Go to the lectures, use the study guide as those questions will appear on the exams.",liked course,1.0,data2_14810,course review,"['Read', 'all', 'the', 'textbook', 'material', ',', 'and', 'you', ""'ll"", 'do', 'fine', '.', 'Go', 'to', 'the', 'lectures', ',', 'use', 'the', 'study', 'guide', 'as', 'those', 'questions', 'will', 'appear', 'on', 'the', 'exams', '.']",30,[1.0],Pos,"(21.0, 41.0]","Pos_(21.0, 41.0]","Labels: Learning community,"
532,2_533_864,532,ECON 101,Introduction to Microeconomics,1143,64%,70%,45%,214,didnt go to any lecture of this course= =,disliked course,0.0,data2_14810,course review,"['didnt', 'go', 'to', 'any', 'lecture', 'of', 'this', 'course=', '=']",9,[0.0],Neg,"(0.999, 21.0]","Neg_(0.999, 21.0]","Labels: Academic staff and support, Learning community"
533,2_534_864,533,ECON 101,Introduction to Microeconomics,1143,64%,70%,45%,214,Easy grade booster,liked course,1.0,data2_14810,course review,"['Easy', 'grade', 'booster']",3,[1.0],Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]","Labels: Covid-19 pandemic, Learning opportunities, Academic staff and support, Organisation and"
534,2_535_864,534,ECON 101,Introduction to Microeconomics,1143,64%,70%,45%,214,"Many ways to go about taking this class. Used textbook or out-of-date textbook works amazing still. I spent 1-2 hours per week on this course, skipped almost all the classes. I studied from the textbook a lot though.",liked course,1.0,data2_14810,course review,"['Many', 'ways', 'to', 'go', 'about', 'taking', 'this', 'class', '.', 'Used', 'textbook', 'or', 'out-of-date', 'textbook', 'works', 'amazing', 'still', '.', 'I', 'spent', '1-2', 'hours', 'per', 'week', 'on', 'this', 'course', ',', 'skipped', 'almost', 'all', 'the', 'classes', '.', 'I', 'studied', 'from', 'the', 'textbook', 'a', 'lot', 'though', '.']",43,[1.0],Pos,"(41.0, 61.0]","Pos_(41.0, 61.0]","Labels: Learning community, Assessment and feedback, Academic"
535,2_536_864,535,ECON 101,Introduction to Microeconomics,1143,64%,70%,45%,214,The material is really boring.,disliked course,0.0,data2_14810,course review,"['The', 'material', 'is', 'really', 'boring', '.']",6,[0.0],Neg,"(0.999, 21.0]","Neg_(0.999, 21.0]","Labels: Learning community, Academic staff and support, Organisation and management,"
536,2_537_864,536,ECON 101,Introduction to Microeconomics,1143,64%,70%,45%,214,Useful for my major? Nope. Useful for my general knowledge? Kinda. Easy? It's birdy for all profs except Smith.,,,data2_14810,course review,"['Useful', 'for', 'my', 'major', '?', 'Nope', '.', 'Useful', 'for', 'my', 'general', 'knowledge', '?', 'Kinda', '.', 'Easy', '?', 'It', ""'s"", 'birdy', 'for', 'all', 'profs', 'except', 'Smith', '.']",26,[NA],[NA],"(21.0, 41.0]","[NA]_(21.0, 41.0]","Labels: Learning community,"
537,2_538_864,537,ECON 101,Introduction to Microeconomics,1143,64%,70%,45%,214,"Read the textbook, buy the study guide!! learn concept instead of memorizing.",liked course,1.0,data2_14810,course review,"['Read', 'the', 'textbook', ',', 'buy', 'the', 'study', 'guide', '!', '!', 'learn', 'concept', 'instead', 'of', 'memorizing', '.']",16,[1.0],Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]","Labels: Assessment and feedback, Academic staff and support, Learning community, Student"
538,2_539_864,538,ECON 101,Introduction to Microeconomics,1143,64%,70%,45%,214,repeat of econ in high school. not particularly difficult; expect to do well.,disliked course,0.0,data2_14810,course review,"['repeat', 'of', 'econ', 'in', 'high', 'school', '.', 'not', 'particularly', 'difficult', ';', 'expect', 'to', 'do', 'well', '.']",16,[0.0],Neg,"(0.999, 21.0]","Neg_(0.999, 21.0]","Labels: Covid-19 pandemic, Learning community, Student Union and related"
539,2_540_864,539,ECON 101,Introduction to Microeconomics,1143,64%,70%,45%,214,Topics will appear in many other courses.,disliked course,0.0,data2_14810,course review,"['Topics', 'will', 'appear', 'in', 'many', 'other', 'courses', '.']",8,[0.0],Neg,"(0.999, 21.0]","Neg_(0.999, 21.0]","Labels: Assessment and feedback, Academic staff and support,"
540,2_541_864,540,ECON 101,Introduction to Microeconomics,1143,64%,70%,45%,214,I really liked this course. Good bird course.,liked course,1.0,data2_14810,course review,"['I', 'really', 'liked', 'this', 'course', '.', 'Good', 'bird', 'course', '.']",10,[1.0],Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]","Labels: Covid-19 pandemic, Learning community, Student Union and related"
541,2_542_864,541,ECON 101,Introduction to Microeconomics,1143,64%,70%,45%,214,"Make sure you go to class, as that's your best way of getting a good mark in mid-terms and exams. You'll get lots of help from the notes you take, rather than what you read in your textbook.",liked course,1.0,data2_14810,course review,"['Make', 'sure', 'you', 'go', 'to', 'class', ',', 'as', 'that', ""'s"", 'your', 'best', 'way', 'of', 'getting', 'a', 'good', 'mark', 'in', 'mid-terms', 'and', 'exams', '.', 'You', ""'ll"", 'get', 'lots', 'of', 'help', 'from', 'the', 'notes', 'you', 'take', ',', 'rather', 'than', 'what', 'you', 'read', 'in', 'your', 'textbook', '.']",44,[1.0],Pos,"(41.0, 61.0]","Pos_(41.0, 61.0]","Labels: Learning community, Academic"
542,2_543_864,542,ECON 101,Introduction to Microeconomics,1143,64%,70%,45%,214,Easiest course of my life.,liked course,1.0,data2_14810,course review,"['Easiest', 'course', 'of', 'my', 'life', '.']",6,[1.0],Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]","Labels: Academic staff and support, Learning community, Organisation and management"
543,2_544_864,543,ECON 101,Introduction to Microeconomics,1143,64%,70%,45%,214,no need to go to class - just do the questions the study guide!,disliked course,0.0,data2_14810,course review,"['no', 'need', 'to', 'go', 'to', 'class', '-', 'just', 'do', 'the', 'questions', 'the', 'study', 'guide', '!']",15,[0.0],Neg,"(0.999, 21.0]","Neg_(0.999, 21.0]","Labels: Academic staff and support, Learning opportunities, Assessment and"
544,2_545_864,544,ECON 101,Introduction to Microeconomics,1143,64%,70%,45%,214,"I didn't take economics in high school, so I found this course rather difficult near the end. The textbook is wonderful though. It's actually rather interesting to read.",liked course,1.0,data2_14810,course review,"['I', 'did', ""n't"", 'take', 'economics', 'in', 'high', 'school', ',', 'so', 'I', 'found', 'this', 'course', 'rather', 'difficult', 'near', 'the', 'end', '.', 'The', 'textbook', 'is', 'wonderful', 'though', '.', 'It', ""'s"", 'actually', 'rather', 'interesting', 'to', 'read', '.']",34,[1.0],Pos,"(21.0, 41.0]","Pos_(21.0, 41.0]","Labels: Covid-19 pandemic, Learning community, Student Union and related"
545,2_546_864,545,ECON 101,Introduction to Microeconomics,1143,64%,70%,45%,214,I really didn't like how they babied all of the concepts. No derivatives anywhere!,disliked course,0.0,data2_14810,course review,"['I', 'really', 'did', ""n't"", 'like', 'how', 'they', 'babied', 'all', 'of', 'the', 'concepts', '.', 'No', 'derivatives', 'anywhere', '!']",17,[0.0],Neg,"(0.999, 21.0]","Neg_(0.999, 21.0]","Labels: Learning community, Academic staff and support, Organisation and management,"
546,2_547_864,546,ECON 101,Introduction to Microeconomics,1143,64%,70%,45%,214,Nothing too difficult.,,,data2_14810,course review,"['Nothing', 'too', 'difficult', '.']",4,[NA],[NA],"(0.999, 21.0]","[NA]_(0.999, 21.0]","Labels: Academic staff and support, Organisation and management, Learning community,"
547,2_548_864,547,ECON 101,Introduction to Microeconomics,1143,64%,70%,45%,214,"Really enjoyed the class! Took awhile for it to click but when it did, it became super easy! Textbook really helps you learn the concepts; use it!",liked course,1.0,data2_14810,course review,"['Really', 'enjoyed', 'the', 'class', '!', 'Took', 'awhile', 'for', 'it', 'to', 'click', 'but', 'when', 'it', 'did', ',', 'it', 'became', 'super', 'easy', '!', 'Textbook', 'really', 'helps', 'you', 'learn', 'the', 'concepts', ';', 'use', 'it', '!']",32,[1.0],Pos,"(21.0, 41.0]","Pos_(21.0, 41.0]","Labels: Assessment and feedback, Academic staff and support, Learning community, Student"
548,2_549_864,548,ECON 101,Introduction to Microeconomics,1143,64%,70%,45%,214,This course is taught very differently by each instructor. Each section has a different exam. Larry Smith's exams are particularly different than the rest.,liked course,1.0,data2_14810,course review,"['This', 'course', 'is', 'taught', 'very', 'differently', 'by', 'each', 'instructor', '.', 'Each', 'section', 'has', 'a', 'different', 'exam', '.', 'Larry', 'Smith', ""'s"", 'exams', 'are', 'particularly', 'different', 'than', 'the', 'rest', '.']",28,[1.0],Pos,"(21.0, 41.0]","Pos_(21.0, 41.0]","Labels: Covid-19 pandemic, Learning opportunities, Assessment and feedback, Academic staff and"
549,2_550_864,549,ECON 101,Introduction to Microeconomics,1143,64%,70%,45%,214,I did not like the course. I found it to be harder than 102 since it is harder to imagine real life examples of the material covered. The material was not very interesting. But overall it was not too bad.,disliked course,0.0,data2_14810,course review,"['I', 'did', 'not', 'like', 'the', 'course', '.', 'I', 'found', 'it', 'to', 'be', 'harder', 'than', '102', 'since', 'it', 'is', 'harder', 'to', 'imagine', 'real', 'life', 'examples', 'of', 'the', 'material', 'covered', '.', 'The', 'material', 'was', 'not', 'very', 'interesting', '.', 'But', 'overall', 'it', 'was', 'not', 'too', 'bad', '.']",44,[0.0],Neg,"(41.0, 61.0]","Neg_(41.0, 61.0]","Labels: Covid-19 pandemic, Learning opportunities,"
550,2_551_864,550,ECON 101,Introduction to Microeconomics,1143,64%,70%,45%,214,The course is fairly straightforward if you go to class and pay attention. You may need to read the textbook from time to time to get a better understanding of certain concepts.,disliked course,0.0,data2_14810,course review,"['The', 'course', 'is', 'fairly', 'straightforward', 'if', 'you', 'go', 'to', 'class', 'and', 'pay', 'attention', '.', 'You', 'may', 'need', 'to', 'read', 'the', 'textbook', 'from', 'time', 'to', 'time', 'to', 'get', 'a', 'better', 'understanding', 'of', 'certain', 'concepts', '.']",34,[0.0],Neg,"(21.0, 41.0]","Neg_(21.0, 41.0]","Labels: Learning community, Academic staff"
551,2_552_864,551,ECON 101,Introduction to Microeconomics,1143,64%,70%,45%,214,"Good course, decent amount of content and I found it as a good introduction. Very much recommended.",liked course,1.0,data2_14810,course review,"['Good', 'course', ',', 'decent', 'amount', 'of', 'content', 'and', 'I', 'found', 'it', 'as', 'a', 'good', 'introduction', '.', 'Very', 'much', 'recommended', '.']",20,[1.0],Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]","Labels: Covid-19 pandemic, Learning opportunities, Student voice"
552,2_553_864,552,ECON 101,Introduction to Microeconomics,1143,64%,70%,45%,214,Beginner economics is beginner economics. It's only a slice of whats to come. It's a pretty easy class to pick up solely from attending lectures.,liked course,1.0,data2_14810,course review,"['Beginner', 'economics', 'is', 'beginner', 'economics', '.', 'It', ""'s"", 'only', 'a', 'slice', 'of', 'whats', 'to', 'come', '.', 'It', ""'s"", 'a', 'pretty', 'easy', 'class', 'to', 'pick', 'up', 'solely', 'from', 'attending', 'lectures', '.']",30,[1.0],Pos,"(21.0, 41.0]","Pos_(21.0, 41.0]","Labels: Covid-19 pandemic, Learning opportunities, Assessment and feedback,"
553,2_554_954,553,PSYCH 101,Introductory Psychology,899,73%,67%,79%,8,"Really easy, the course was made up of 3 online quizzes (most of the questions were easily googlable) and the final project could be done in one day.",liked course,1.0,data2_14810,course review,"['Really', 'easy', ',', 'the', 'course', 'was', 'made', 'up', 'of', '3', 'online', 'quizzes', '(', 'most', 'of', 'the', 'questions', 'were', 'easily', 'googlable', ')', 'and', 'the', 'final', 'project', 'could', 'be', 'done', 'in', 'one', 'day', '.']",32,[1.0],Pos,"(21.0, 41.0]","Pos_(21.0, 41.0]","Labels: Learning community, Assessment and feedback,"
554,2_555_954,554,PSYCH 101,Introductory Psychology,899,73%,67%,79%,8,Surprisingly useful and as bird as expected. I now casually plug in Freud into daily small talk,liked course,1.0,data2_14810,course review,"['Surprisingly', 'useful', 'and', 'as', 'bird', 'as', 'expected', '.', 'I', 'now', 'casually', 'plug', 'in', 'Freud', 'into', 'daily', 'small', 'talk']",18,[1.0],Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]","Labels: Covid-19 pandemic, Learning opportunities, Student Union and related"
555,2_556_954,555,PSYCH 101,Introductory Psychology,899,73%,67%,79%,8,Had this class online. The content is interesting but the modules plus textbook readings are long. 2 quizzes are due every other week but I wouldn't recommend trying to do 2 quizzes in one week unless you have the time to do so. Making notes can easily take up to 2 days even if you don't work on anything else. The quizzes need a lot of theoretical application which can be difficult especially trying to understand the star wars based questions. The article summary and concept map assignment are pretty easy but the rubrics are kind of vague. Overall the course is interesting but quite heavy in terms of workload.,liked course,1.0,data2_14810,course review,"['Had', 'this', 'class', 'online', '.', 'The', 'content', 'is', 'interesting', 'but', 'the', 'modules', 'plus', 'textbook', 'readings', 'are', 'long', '.', '2', 'quizzes', 'are', 'due', 'every', 'other', 'week', 'but', 'I', 'would', ""n't"", 'recommend', 'trying', 'to', 'do', '2', 'quizzes', 'in', 'one', 'week', 'unless', 'you', 'have', 'the', 'time', 'to', 'do', 'so', '.', 'Making', 'notes', 'can', 'easily', 'take', 'up', 'to', '2', 'days', 'even', 'if', 'you', 'do', ""n't"", 'work', 'on', 'anything', 'else', '.', 'The', 'quizzes', 'need', 'a', 'lot', 'of', 'theoretical', 'application', 'which', 'can', 'be', 'difficult', 'especially', 'trying', 'to', 'understand', 'the', 'star', 'wars', 'based', 'questions', '.', 'The', 'article', 'summary', 'and', 'concept', 'map', 'assignment', 'are', 'pretty', 'easy', 'but', 'the', 'rubrics', 'are', 'kind', 'of', 'vague', '.', 'Overall', 'the', 'course', 'is', 'interesting', 'but', 'quite', 'heavy', 'in', 'terms', 'of', 'workload', '.']",119,[1.0],Pos,"(101.0, 121.0]","Pos_(101.0, 121.0]",Labels: Covid-19
556,2_557_954,556,PSYCH 101,Introductory Psychology,899,73%,67%,79%,8,"Took online. Really fun and interesting concepts, and course modules were organized well. Quizzes were very ctrl-F-able. Written assignments and infographic took longer if you wanted a good mark, but overall a good interesting bird course.",liked course,1.0,data2_14810,course review,"['Took', 'online', '.', 'Really', 'fun', 'and', 'interesting', 'concepts', ',', 'and', 'course', 'modules', 'were', 'organized', 'well', '.', 'Quizzes', 'were', 'very', 'ctrl-F-able', '.', 'Written', 'assignments', 'and', 'infographic', 'took', 'longer', 'if', 'you', 'wanted', 'a', 'good', 'mark', ',', 'but', 'overall', 'a', 'good', 'interesting', 'bird', 'course', '.']",42,[1.0],Pos,"(41.0, 61.0]","Pos_(41.0, 61.0]","Labels: Covid-19 pandemic, Learning community"
557,2_558_954,557,PSYCH 101,Introductory Psychology,899,73%,67%,79%,8,"Took the online version. Real interesting stuff if you actually read the weekly modules, but quizzes are totally control-F-able.",liked course,1.0,data2_14810,course review,"['Took', 'the', 'online', 'version', '.', 'Real', 'interesting', 'stuff', 'if', 'you', 'actually', 'read', 'the', 'weekly', 'modules', ',', 'but', 'quizzes', 'are', 'totally', 'control-F-able', '.']",22,[1.0],Pos,"(21.0, 41.0]","Pos_(21.0, 41.0]","Labels: Covid-19 pandemic, Teaching, Assessment and feedback, Student voice, Learning opportunities, Organisation and management, Learning community, Student Union and related);"
558,2_559_954,558,PSYCH 101,Introductory Psychology,899,73%,67%,79%,8,"Not super fond of the course but some information is really interesting. The key to performing well is doing the lectures and readings, and keeping track of your quizzes.",disliked course,0.0,data2_14810,course review,"['Not', 'super', 'fond', 'of', 'the', 'course', 'but', 'some', 'information', 'is', 'really', 'interesting', '.', 'The', 'key', 'to', 'performing', 'well', 'is', 'doing', 'the', 'lectures', 'and', 'readings', ',', 'and', 'keeping', 'track', 'of', 'your', 'quizzes', '.']",32,[0.0],Neg,"(21.0, 41.0]","Neg_(21.0, 41.0]","Labels: Covid-19 pandemic, Learning opportunities, Assessment and feedback,"
559,2_560_954,559,PSYCH 101,Introductory Psychology,899,73%,67%,79%,8,Heavy on readings but some of the readings and modules are pretty engaging.,liked course,1.0,data2_14810,course review,"['Heavy', 'on', 'readings', 'but', 'some', 'of', 'the', 'readings', 'and', 'modules', 'are', 'pretty', 'engaging', '.']",14,[1.0],Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]","Labels: Academic staff and support, Learning community, Organisation and management,"
560,2_561_954,560,PSYCH 101,Introductory Psychology,899,73%,67%,79%,8,Pretty interesting course but requires a lot of application-based knowledge that is not sufficiently provided in course materials,liked course,1.0,data2_14810,course review,"['Pretty', 'interesting', 'course', 'but', 'requires', 'a', 'lot', 'of', 'application-based', 'knowledge', 'that', 'is', 'not', 'sufficiently', 'provided', 'in', 'course', 'materials']",18,[1.0],Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]","Labels: Assessment and feedback, Academic staff and support, Learning community"
561,2_562_164,561,MATH 137,Calculus 1 for Honours Mathematics,780,86%,56%,69%,171,"and then isaac newton said ""it's calculating time""",liked course,1.0,data2_14810,course review,"['and', 'then', 'isaac', 'newton', 'said', '``', 'it', ""'s"", 'calculating', 'time', ""''""]",11,[1.0],Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]","Labels: Academic staff and support, Organisation and management"
562,2_563_164,562,MATH 137,Calculus 1 for Honours Mathematics,780,86%,56%,69%,171,"!!!!IF YOU'RE IN CS THEN DROP DOWN TO MATH128, YOU DON'T NEED TO TAKE THIS TRICKIER VERSION!!!! Compared to math 135, this course is like heaven. It's calculus except you must basically prove every single concept in a more complex manner before applying it. The proofs were relatively approachable and the computations are crazy either. The theorems can be shown visually and understood pretty easily unlike the abstract stuff from 135. If you're in CS ir the dual degree then you don't really need to take this course and can switch to math127 which will allow you to reduce your workload and get a better mark.",liked course,1.0,data2_14810,course review,"['!', '!', '!', '!', 'IF', 'YOU', ""'RE"", 'IN', 'CS', 'THEN', 'DROP', 'DOWN', 'TO', 'MATH128', ',', 'YOU', 'DO', ""N'T"", 'NEED', 'TO', 'TAKE', 'THIS', 'TRICKIER', 'VERSION', '!', '!', '!', '!', 'Compared', 'to', 'math', '135', ',', 'this', 'course', 'is', 'like', 'heaven', '.', 'It', ""'s"", 'calculus', 'except', 'you', 'must', 'basically', 'prove', 'every', 'single', 'concept', 'in', 'a', 'more', 'complex', 'manner', 'before', 'applying', 'it', '.', 'The', 'proofs', 'were', 'relatively', 'approachable', 'and', 'the', 'computations', 'are', 'crazy', 'either', '.', 'The', 'theorems', 'can', 'be', 'shown', 'visually', 'and', 'understood', 'pretty', 'easily', 'unlike', 'the', 'abstract', 'stuff', 'from', '135', '.', 'If', 'you', ""'re"", 'in', 'CS', 'ir', 'the', 'dual', 'degree', 'then', 'you', 'do', ""n't"", 'really', 'need', 'to', 'take', 'this', 'course', 'and', 'can', 'switch', 'to', 'math127', 'which', 'will', 'allow', 'you', 'to', 'reduce', 'your', 'workload', 'and', 'get', 'a', 'better', 'mark', '.']",126,[1.0],Pos,"(121.0, 141.0]","Pos_(121.0, 141.0]","Labels: Learning community, Assessment and feedback, Academic"
563,2_564_164,563,MATH 137,Calculus 1 for Honours Mathematics,780,86%,56%,69%,171,"I took this course in Fall 2020, online. I remember struggling in it- the course notes were difficult to digest, and the video lectures were incredibly dry. It was a required course for me, I would not recommend taking it as an elective unless you really need it.",disliked course,0.0,data2_14810,course review,"['I', 'took', 'this', 'course', 'in', 'Fall', '2020', ',', 'online', '.', 'I', 'remember', 'struggling', 'in', 'it-', 'the', 'course', 'notes', 'were', 'difficult', 'to', 'digest', ',', 'and', 'the', 'video', 'lectures', 'were', 'incredibly', 'dry', '.', 'It', 'was', 'a', 'required', 'course', 'for', 'me', ',', 'I', 'would', 'not', 'recommend', 'taking', 'it', 'as', 'an', 'elective', 'unless', 'you', 'really', 'need', 'it', '.']",54,[0.0],Neg,"(41.0, 61.0]","Neg_(41.0, 61.0]","Labels: Learning community, Academic staff and support"
564,2_565_164,564,MATH 137,Calculus 1 for Honours Mathematics,780,86%,56%,69%,171,"The course is pretty proof heavy at the beginning, it was definitely a bit tricky wrapping my head around the Epsilon-delta proofs and other formal definitions at first. The course notes are really well organized. Both exams were pretty manageable.",disliked course,0.0,data2_14810,course review,"['The', 'course', 'is', 'pretty', 'proof', 'heavy', 'at', 'the', 'beginning', ',', 'it', 'was', 'definitely', 'a', 'bit', 'tricky', 'wrapping', 'my', 'head', 'around', 'the', 'Epsilon-delta', 'proofs', 'and', 'other', 'formal', 'definitions', 'at', 'first', '.', 'The', 'course', 'notes', 'are', 'really', 'well', 'organized', '.', 'Both', 'exams', 'were', 'pretty', 'manageable', '.']",44,[0.0],Neg,"(41.0, 61.0]","Neg_(41.0, 61.0]","Labels: Learning community, Academic staff and support,"
565,2_566_164,565,MATH 137,Calculus 1 for Honours Mathematics,780,86%,56%,69%,171,"Read the textbook, it is a godsend",liked course,1.0,data2_14810,course review,"['Read', 'the', 'textbook', ',', 'it', 'is', 'a', 'godsend']",8,[1.0],Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]","Labels: Student Union and related, Learning community, Student voice"
566,2_567_164,566,MATH 137,Calculus 1 for Honours Mathematics,780,86%,56%,69%,171,"The content is really easy to understand if you have taken calculus in high school. However, the midterm and final are really really hard so please be ready for that. The Mobius and written assignments are just fine and they do not make your life difficult. It is not hard to get a good mark in this course so do not be nervous.",liked course,1.0,data2_14810,course review,"['The', 'content', 'is', 'really', 'easy', 'to', 'understand', 'if', 'you', 'have', 'taken', 'calculus', 'in', 'high', 'school', '.', 'However', ',', 'the', 'midterm', 'and', 'final', 'are', 'really', 'really', 'hard', 'so', 'please', 'be', 'ready', 'for', 'that', '.', 'The', 'Mobius', 'and', 'written', 'assignments', 'are', 'just', 'fine', 'and', 'they', 'do', 'not', 'make', 'your', 'life', 'difficult', '.', 'It', 'is', 'not', 'hard', 'to', 'get', 'a', 'good', 'mark', 'in', 'this', 'course', 'so', 'do', 'not', 'be', 'nervous', '.']",68,[1.0],Pos,"(61.0, 81.0]","Pos_(61.0, 81.0]","Labels: Teaching, Learning opportunities, Assessment and feedback, Student voice, Learning community, Academic staff and support, Organisation and management, Learning resources, Learning community,"
567,2_568_164,567,MATH 137,Calculus 1 for Honours Mathematics,780,86%,56%,69%,171,"Heavy concepts for me. Need to memorize a lot of formulas, but still great.",liked course,1.0,data2_14810,course review,"['Heavy', 'concepts', 'for', 'me', '.', 'Need', 'to', 'memorize', 'a', 'lot', 'of', 'formulas', ',', 'but', 'still', 'great', '.']",17,[1.0],Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]","Labels: Learning community, Academic staff and support,"
568,2_569_164,568,MATH 137,Calculus 1 for Honours Mathematics,780,86%,56%,69%,171,"Kind of boring compared to MATH 135, but still useful in it's own right. Basically identical to the derivatives part of any good high school calc class (some people may not have done epsilon-delta proofs before though). The difference is that everything is proved from previous results -- and I mean everything! I'm pretty sure there were only three or four things we didn't fully prove in the whole class. Format was one assignment per week (usually 3-5 hours of work), plus one Mobius quiz a week (under an hour). The midterm and exam were both fairly easy (the last question on the midterm got made into a bonus because its average was so low). I do regret not taking MATH 147 instead though. 137 focused too much on computation, and moved rather slowly at times. If you're anywhere near the Euclid cutoff (even 10 points under!) I still would recommend you apply for the advanced math courses rather than the regular ones. I for one found 137 somewhat boring.",liked course,1.0,data2_14810,course review,"['Kind', 'of', 'boring', 'compared', 'to', 'MATH', '135', ',', 'but', 'still', 'useful', 'in', 'it', ""'s"", 'own', 'right', '.', 'Basically', 'identical', 'to', 'the', 'derivatives', 'part', 'of', 'any', 'good', 'high', 'school', 'calc', 'class', '(', 'some', 'people', 'may', 'not', 'have', 'done', 'epsilon-delta', 'proofs', 'before', 'though', ')', '.', 'The', 'difference', 'is', 'that', 'everything', 'is', 'proved', 'from', 'previous', 'results', '--', 'and', 'I', 'mean', 'everything', '!', 'I', ""'m"", 'pretty', 'sure', 'there', 'were', 'only', 'three', 'or', 'four', 'things', 'we', 'did', ""n't"", 'fully', 'prove', 'in', 'the', 'whole', 'class', '.', 'Format', 'was', 'one', 'assignment', 'per', 'week', '(', 'usually', '3-5', 'hours', 'of', 'work', ')', ',', 'plus', 'one', 'Mobius', 'quiz', 'a', 'week', '(', 'under', 'an', 'hour', ')', '.', 'The', 'midterm', 'and', 'exam', 'were', 'both', 'fairly', 'easy', '(', 'the', 'last', 'question', 'on', 'the', 'midterm', 'got', 'made', 'into', 'a', 'bonus', 'because', 'its', 'average', 'was', 'so', 'low', ')', '.', 'I', 'do', 'regret', 'not', 'taking', 'MATH', '147', 'instead', 'though', '.', '137', 'focused', 'too', 'much', 'on', 'computation', ',', 'and', 'moved', 'rather', 'slowly', 'at', 'times', '.', 'If', 'you', ""'re"", 'anywhere', 'near', 'the', 'Euclid', 'cutoff', '(', 'even', '10', 'points', 'under', '!', ')', 'I', 'still', 'would', 'recommend', 'you', 'apply', 'for', 'the', 'advanced', 'math', 'courses', 'rather', 'than', 'the', 'regular', 'ones', '.', 'I', 'for', 'one', 'found', '137', 'somewhat', 'boring', '.']",198,[1.0],Pos,"(181.0, 201.0]","Pos_(181.0, 201.0]","Labels: Learning community, Academic staff and support,"
569,2_570_164,569,MATH 137,Calculus 1 for Honours Mathematics,780,86%,56%,69%,171,"A good introduction to university-level calculus. Although most of the content is review from high school, it is covered in a more thorough, proof-oriented manner.",liked course,1.0,data2_14810,course review,"['A', 'good', 'introduction', 'to', 'university-level', 'calculus', '.', 'Although', 'most', 'of', 'the', 'content', 'is', 'review', 'from', 'high', 'school', ',', 'it', 'is', 'covered', 'in', 'a', 'more', 'thorough', ',', 'proof-oriented', 'manner', '.']",29,[1.0],Pos,"(21.0, 41.0]","Pos_(21.0, 41.0]","Labels: Learning community, Academic staff and support, Organisation and"
570,2_571_164,570,MATH 137,Calculus 1 for Honours Mathematics,780,86%,56%,69%,171,"Pre-midterm deals with limits and continuity on a very formal level (epsilon proofs) which will probably be the hardest part of the course to wrap your head around. It gets far better after midterm, which deals mostly with derivatives and what is probably high-school-material. If you did calculus in high school you might be able to take it easy in the second half, but do keep note that there was stuff that I didn't personally cover in high school (like the Mean Value Theorem, Newton's method, and Taylor's Theorem).",liked course,1.0,data2_14810,course review,"['Pre-midterm', 'deals', 'with', 'limits', 'and', 'continuity', 'on', 'a', 'very', 'formal', 'level', '(', 'epsilon', 'proofs', ')', 'which', 'will', 'probably', 'be', 'the', 'hardest', 'part', 'of', 'the', 'course', 'to', 'wrap', 'your', 'head', 'around', '.', 'It', 'gets', 'far', 'better', 'after', 'midterm', ',', 'which', 'deals', 'mostly', 'with', 'derivatives', 'and', 'what', 'is', 'probably', 'high-school-material', '.', 'If', 'you', 'did', 'calculus', 'in', 'high', 'school', 'you', 'might', 'be', 'able', 'to', 'take', 'it', 'easy', 'in', 'the', 'second', 'half', ',', 'but', 'do', 'keep', 'note', 'that', 'there', 'was', 'stuff', 'that', 'I', 'did', ""n't"", 'personally', 'cover', 'in', 'high', 'school', '(', 'like', 'the', 'Mean', 'Value', 'Theorem', ',', 'Newton', ""'s"", 'method', ',', 'and', 'Taylor', ""'s"", 'Theorem', ')', '.']",103,[1.0],Pos,"(101.0, 121.0]","Pos_(101.0, 121.0]","Labels: Learning community, Academic staff and support,"
