Unnamed: 0,id,entry_idx,course_code,course_id,num_ratings,useful,easy,liked,num_reviews,review_text,rating_category,rating,source,type,token_list,num_token,rating_bin,rating_cat,length_bin,sample_criteria,nss_labels
1531,2_1531_1309,1532,STAT 230,Probability,642,84%,58%,61%,131,"the course itself is OK, but the prof (Changbao Wu) sucks",disliked course,0.0,data2_14810,course review,"['the', 'course', 'itself', 'is', 'OK', ',', 'but', 'the', 'prof', '(', 'Changbao', 'Wu', ')', 'sucks']",14,[0.0],Neg,"(0.999, 21.0]","Neg_(0.999, 21.0]","Labels: Teaching, Academic staff and support, Learning community"
1532,2_1532_1309,1533,STAT 230,Probability,642,84%,58%,61%,131,Not the easiest intro courses but it was fair.,liked course,1.0,data2_14810,course review,"['Not', 'the', 'easiest', 'intro', 'courses', 'but', 'it', 'was', 'fair', '.']",10,[1.0],Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]","Labels: Teaching, Learning opportunities, Organisation and management, Learning community"
1533,2_1533_169,1534,MATH 138,Calculus 2 for Honours Mathematics,637,86%,47%,67%,8,Straightforward introduction to basics of Calculus 2. More computational than proof oriented.,liked course,1.0,data2_14810,course review,"['Straightforward', 'introduction', 'to', 'basics', 'of', 'Calculus', '2', '.', 'More', 'computational', 'than', 'proof', 'oriented', '.']",14,[1.0],Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]","Labels: Assessment and feedback, Academic staff and support, Learning resources"
1534,2_1534_169,1535,MATH 138,Calculus 2 for Honours Mathematics,637,86%,47%,67%,8,"I loved this course ^-^ Great prof, super interesting content; the first half of the course is kind of hard and fast, but this course really solidified my love of math for me :D",liked course,1.0,data2_14810,course review,"['I', 'loved', 'this', 'course', '^-^', 'Great', 'prof', ',', 'super', 'interesting', 'content', ';', 'the', 'first', 'half', 'of', 'the', 'course', 'is', 'kind', 'of', 'hard', 'and', 'fast', ',', 'but', 'this', 'course', 'really', 'solidified', 'my', 'love', 'of', 'math', 'for', 'me', ':', 'D']",38,[1.0],Pos,"(21.0, 41.0]","Pos_(21.0, 41.0]","Labels: Teaching, Learning opportunities, Learning community"
1535,2_1535_169,1536,MATH 138,Calculus 2 for Honours Mathematics,637,86%,47%,67%,8,"Terrible course, but very very useful. The homework is toooo hard and you have to spend long time understanding and reading the course note",disliked course,0.0,data2_14810,course review,"['Terrible', 'course', ',', 'but', 'very', 'very', 'useful', '.', 'The', 'homework', 'is', 'toooo', 'hard', 'and', 'you', 'have', 'to', 'spend', 'long', 'time', 'understanding', 'and', 'reading', 'the', 'course', 'note']",26,[0.0],Neg,"(21.0, 41.0]","Neg_(21.0, 41.0]","Labels: Assessment and feedback, Academic staff and support, Learning resources"
1536,2_1536_169,1537,MATH 138,Calculus 2 for Honours Mathematics,637,86%,47%,67%,8,"Took online with Barbara Forrest, almost all assignments/exams were multiple choice, only reason my easy rating is so low is because of series, the rest was mostly computational and easier",liked course,1.0,data2_14810,course review,"['Took', 'online', 'with', 'Barbara', 'Forrest', ',', 'almost', 'all', 'assignments/exams', 'were', 'multiple', 'choice', ',', 'only', 'reason', 'my', 'easy', 'rating', 'is', 'so', 'low', 'is', 'because', 'of', 'series', ',', 'the', 'rest', 'was', 'mostly', 'computational', 'and', 'easier']",33,[1.0],Pos,"(21.0, 41.0]","Pos_(21.0, 41.0]",Labels: Overall
1537,2_1537_169,1538,MATH 138,Calculus 2 for Honours Mathematics,637,86%,47%,67%,8,"The content is somehow imbalanced. In the first half of the course, it is pretty easy and always gives you free marks. In the second half, the content is much more difficult and speeds up a lot, suppressing your mark harder, while you may not even fully understand the content then another topic comes. The assignments are not that hard, but the final is a little struggling. But overall a good course.",liked course,1.0,data2_14810,course review,"['The', 'content', 'is', 'somehow', 'imbalanced', '.', 'In', 'the', 'first', 'half', 'of', 'the', 'course', ',', 'it', 'is', 'pretty', 'easy', 'and', 'always', 'gives', 'you', 'free', 'marks', '.', 'In', 'the', 'second', 'half', ',', 'the', 'content', 'is', 'much', 'more', 'difficult', 'and', 'speeds', 'up', 'a', 'lot', ',', 'suppressing', 'your', 'mark', 'harder', ',', 'while', 'you', 'may', 'not', 'even', 'fully', 'understand', 'the', 'content', 'then', 'another', 'topic', 'comes', '.', 'The', 'assignments', 'are', 'not', 'that', 'hard', ',', 'but', 'the', 'final', 'is', 'a', 'little', 'struggling', '.', 'But', 'overall', 'a', 'good', 'course', '.']",82,[1.0],Pos,"(81.0, 101.0]","Pos_(81.0, 101.0]","Labels: Teaching, Assessment and feedback, Learning opportunities, Learning community, Student voice"
1538,2_1538_169,1539,MATH 138,Calculus 2 for Honours Mathematics,637,86%,47%,67%,8,definitely my hardest course of 1B,disliked course,0.0,data2_14810,course review,"['definitely', 'my', 'hardest', 'course', 'of', '1B']",6,[0.0],Neg,"(0.999, 21.0]","Neg_(0.999, 21.0]","Labels: Overall, Covid-19 pandemic, Teaching, Learning community, Student voice"
1539,2_1539_169,1540,MATH 138,Calculus 2 for Honours Mathematics,637,86%,47%,67%,8,"Nice course. I found myself struggling with certain elements like DEs and taylor series, but just consistently go through what you're learning in lectures and it should help a lot",liked course,1.0,data2_14810,course review,"['Nice', 'course', '.', 'I', 'found', 'myself', 'struggling', 'with', 'certain', 'elements', 'like', 'DEs', 'and', 'taylor', 'series', ',', 'but', 'just', 'consistently', 'go', 'through', 'what', 'you', ""'re"", 'learning', 'in', 'lectures', 'and', 'it', 'should', 'help', 'a', 'lot']",33,[1.0],Pos,"(21.0, 41.0]","Pos_(21.0, 41.0]","Labels: Assessment and feedback, Academic staff and support, Organisation and management, Student voice"
1540,2_1540_169,1541,MATH 138,Calculus 2 for Honours Mathematics,637,86%,47%,67%,8,"I found this course pretty difficult. If you aren't so good with computations and integrals, this course will also kick you in the butt as well. Practice is key.",disliked course,0.0,data2_14810,course review,"['I', 'found', 'this', 'course', 'pretty', 'difficult', '.', 'If', 'you', 'are', ""n't"", 'so', 'good', 'with', 'computations', 'and', 'integrals', ',', 'this', 'course', 'will', 'also', 'kick', 'you', 'in', 'the', 'butt', 'as', 'well', '.', 'Practice', 'is', 'key', '.']",34,[0.0],Neg,"(21.0, 41.0]","Neg_(21.0, 41.0]","Labels: Teaching, Learning opportunities, Learning community"
1541,2_1541_351,1542,CS 240,Data Structures and Data Management,633,61%,58%,56%,87,The first half of the course focuses on mathematical proofs relating to algorithm analysis. The amount of content grows quite a bit in the second half but the difficulty of the content drops. The content itself is probably the most useful among the other CS2XX courses because of the algorithms and data structures that can be directly used in interviews.,liked course,1.0,data2_14810,course review,"['The', 'first', 'half', 'of', 'the', 'course', 'focuses', 'on', 'mathematical', 'proofs', 'relating', 'to', 'algorithm', 'analysis', '.', 'The', 'amount', 'of', 'content', 'grows', 'quite', 'a', 'bit', 'in', 'the', 'second', 'half', 'but', 'the', 'difficulty', 'of', 'the', 'content', 'drops', '.', 'The', 'content', 'itself', 'is', 'probably', 'the', 'most', 'useful', 'among', 'the', 'other', 'CS2XX', 'courses', 'because', 'of', 'the', 'algorithms', 'and', 'data', 'structures', 'that', 'can', 'be', 'directly', 'used', 'in', 'interviews', '.']",63,[1.0],Pos,"(61.0, 81.0]","Pos_(61.0, 81.0]","Labels: Teaching, Learning opportunities, Learning community, Learning resources, Learning community, Learning community, Learning community, Learning community, Learning community, Learning community, Learning"
1542,2_1542_351,1543,CS 240,Data Structures and Data Management,633,61%,58%,56%,87,:),liked course,1.0,data2_14810,course review,"[':', ')']",2,[1.0],Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]","Labels: Covid-19 pandemic, Student Union"
1543,2_1543_351,1544,CS 240,Data Structures and Data Management,633,61%,58%,56%,87,"Fairly proof-heavy in the first half, and content/memorization-heavy in the second half, but the assignments get easier as the term goes on, and the final was better than the midterm.",liked course,1.0,data2_14810,course review,"['Fairly', 'proof-heavy', 'in', 'the', 'first', 'half', ',', 'and', 'content/memorization-heavy', 'in', 'the', 'second', 'half', ',', 'but', 'the', 'assignments', 'get', 'easier', 'as', 'the', 'term', 'goes', 'on', ',', 'and', 'the', 'final', 'was', 'better', 'than', 'the', 'midterm', '.']",34,[1.0],Pos,"(21.0, 41.0]","Pos_(21.0, 41.0]",Labels: Overall
1544,2_1544_351,1545,CS 240,Data Structures and Data Management,633,61%,58%,56%,87,"the ""useful"" rating for this course really gotta go up",liked course,1.0,data2_14810,course review,"['the', '``', 'useful', ""''"", 'rating', 'for', 'this', 'course', 'really', 'got', 'ta', 'go', 'up']",13,[1.0],Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]","Labels: Overall, Assessment and feedback, Learning"
1545,2_1545_351,1546,CS 240,Data Structures and Data Management,633,61%,58%,56%,87,Hard. Lots of proof required,liked course,1.0,data2_14810,course review,"['Hard', '.', 'Lots', 'of', 'proof', 'required']",6,[1.0],Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]","Labels: Assessment and feedback, Learning opportunities, Learning community"
1546,2_1546_351,1547,CS 240,Data Structures and Data Management,633,61%,58%,56%,87,"Interesting and useful content, but midterm marking is RNG based on TA. Assignments are long but useful to learn the content.",liked course,1.0,data2_14810,course review,"['Interesting', 'and', 'useful', 'content', ',', 'but', 'midterm', 'marking', 'is', 'RNG', 'based', 'on', 'TA', '.', 'Assignments', 'are', 'long', 'but', 'useful', 'to', 'learn', 'the', 'content', '.']",24,[1.0],Pos,"(21.0, 41.0]","Pos_(21.0, 41.0]",Labels: Organisation
1547,2_1547_351,1548,CS 240,Data Structures and Data Management,633,61%,58%,56%,87,"Challenging course. Ensure you start assignments early, stay on top of readings, and do lots of practice before exams!",liked course,1.0,data2_14810,course review,"['Challenging', 'course', '.', 'Ensure', 'you', 'start', 'assignments', 'early', ',', 'stay', 'on', 'top', 'of', 'readings', ',', 'and', 'do', 'lots', 'of', 'practice', 'before', 'exams', '!']",23,[1.0],Pos,"(21.0, 41.0]","Pos_(21.0, 41.0]","Labels: Learning opportunities, Assessment and feedback, Learning community, Learning resources"
1548,2_1548_351,1549,CS 240,Data Structures and Data Management,633,61%,58%,56%,87,It is super annoying that lectures don't prepare you for assignment and midterm questions. However the later half of the course and the final make up for that a little bit. I also wish that programming questions take a larger proportion cuz those were fun and more useful,disliked course,0.0,data2_14810,course review,"['It', 'is', 'super', 'annoying', 'that', 'lectures', 'do', ""n't"", 'prepare', 'you', 'for', 'assignment', 'and', 'midterm', 'questions', '.', 'However', 'the', 'later', 'half', 'of', 'the', 'course', 'and', 'the', 'final', 'make', 'up', 'for', 'that', 'a', 'little', 'bit', '.', 'I', 'also', 'wish', 'that', 'programming', 'questions', 'take', 'a', 'larger', 'proportion', 'cuz', 'those', 'were', 'fun', 'and', 'more', 'useful']",51,[0.0],Neg,"(41.0, 61.0]","Neg_(41.0, 61.0]",Labels: Overall
1549,2_1549_351,1550,CS 240,Data Structures and Data Management,633,61%,58%,56%,87,"Probably the most challenging 2nd year CS course, but the contents are extremely useful and interesting. Exams and assignments are hard, but doable with lots of practice. The contents get harder as the term progresses, but the averages go up. Don't ask why. Stay up to date with lectures, do the tutorial questions, try to understand the materials and the logistics behind them, and review with past midterms/finals. You'll be fine.",liked course,1.0,data2_14810,course review,"['Probably', 'the', 'most', 'challenging', '2nd', 'year', 'CS', 'course', ',', 'but', 'the', 'contents', 'are', 'extremely', 'useful', 'and', 'interesting', '.', 'Exams', 'and', 'assignments', 'are', 'hard', ',', 'but', 'doable', 'with', 'lots', 'of', 'practice', '.', 'The', 'contents', 'get', 'harder', 'as', 'the', 'term', 'progresses', ',', 'but', 'the', 'averages', 'go', 'up', '.', 'Do', ""n't"", 'ask', 'why', '.', 'Stay', 'up', 'to', 'date', 'with', 'lectures', ',', 'do', 'the', 'tutorial', 'questions', ',', 'try', 'to', 'understand', 'the', 'materials', 'and', 'the', 'logistics', 'behind', 'them', ',', 'and', 'review', 'with', 'past', 'midterms/finals', '.', 'You', ""'ll"", 'be', 'fine', '.']",85,[1.0],Pos,"(81.0, 101.0]","Pos_(81.0, 101.0]",Labels: Overall
1550,2_1550_351,1551,CS 240,Data Structures and Data Management,633,61%,58%,56%,87,This converged my life to log n,liked course,1.0,data2_14810,course review,"['This', 'converged', 'my', 'life', 'to', 'log', 'n']",7,[1.0],Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]","Labels: Overall, Covid-19 pandemic, Teaching, Learning community"
1551,2_1551_351,1552,CS 240,Data Structures and Data Management,633,61%,58%,56%,87,"Introduces data structures and algorithms that will be relevant in future courses and LeetCode interviews. Didn't enjoy runtime theory and proofs that are only useful in the real world in niche situations. Overall, a very easy course that teaches a lot. Also, don't go to lecture - it's a waste of your time and the slides are more than sufficient.",liked course,1.0,data2_14810,course review,"['Introduces', 'data', 'structures', 'and', 'algorithms', 'that', 'will', 'be', 'relevant', 'in', 'future', 'courses', 'and', 'LeetCode', 'interviews', '.', 'Did', ""n't"", 'enjoy', 'runtime', 'theory', 'and', 'proofs', 'that', 'are', 'only', 'useful', 'in', 'the', 'real', 'world', 'in', 'niche', 'situations', '.', 'Overall', ',', 'a', 'very', 'easy', 'course', 'that', 'teaches', 'a', 'lot', '.', 'Also', ',', 'do', ""n't"", 'go', 'to', 'lecture', '-', 'it', ""'s"", 'a', 'waste', 'of', 'your', 'time', 'and', 'the', 'slides', 'are', 'more', 'than', 'sufficient', '.']",69,[1.0],Pos,"(61.0, 81.0]","Pos_(61.0, 81.0]","Labels: Assessment and feedback, Academic"
1552,2_1552_351,1553,CS 240,Data Structures and Data Management,633,61%,58%,56%,87,"Very difficult but foundational course. Concepts are super useful, proofs.. not so much. Extremely proof based course with unexpectedly time-consuming programming exercises sprinkled in worth 2% each. Wish they focused more on how to implement some of the data structs/algos presented instead of the math behind them. Midterms and Finals prep are super grindy like every other proof based course.",liked course,1.0,data2_14810,course review,"['Very', 'difficult', 'but', 'foundational', 'course', '.', 'Concepts', 'are', 'super', 'useful', ',', 'proofs', '..', 'not', 'so', 'much', '.', 'Extremely', 'proof', 'based', 'course', 'with', 'unexpectedly', 'time-consuming', 'programming', 'exercises', 'sprinkled', 'in', 'worth', '2', '%', 'each', '.', 'Wish', 'they', 'focused', 'more', 'on', 'how', 'to', 'implement', 'some', 'of', 'the', 'data', 'structs/algos', 'presented', 'instead', 'of', 'the', 'math', 'behind', 'them', '.', 'Midterms', 'and', 'Finals', 'prep', 'are', 'super', 'grindy', 'like', 'every', 'other', 'proof', 'based', 'course', '.']",68,[1.0],Pos,"(61.0, 81.0]","Pos_(61.0, 81.0]","Labels: Assessment and feedback, Academic"
1553,2_1553_351,1554,CS 240,Data Structures and Data Management,633,61%,58%,56%,87,"The content for the course is pretty interesting. You get to learn about a lot of different data structures and algorithms. The assignments are pretty easy to get high marks on, but the midterm and final are pretty tough. You should definitely attend lectures for this class because some of the data structures/algorithms are way easier to understand in lectures than from just the slides. Compared to either, the course notes are terrible for learning the material, they are written like Calc course notes (very mathematical and hard to understand from reading).",disliked course,0.0,data2_14810,course review,"['The', 'content', 'for', 'the', 'course', 'is', 'pretty', 'interesting', '.', 'You', 'get', 'to', 'learn', 'about', 'a', 'lot', 'of', 'different', 'data', 'structures', 'and', 'algorithms', '.', 'The', 'assignments', 'are', 'pretty', 'easy', 'to', 'get', 'high', 'marks', 'on', ',', 'but', 'the', 'midterm', 'and', 'final', 'are', 'pretty', 'tough', '.', 'You', 'should', 'definitely', 'attend', 'lectures', 'for', 'this', 'class', 'because', 'some', 'of', 'the', 'data', 'structures/algorithms', 'are', 'way', 'easier', 'to', 'understand', 'in', 'lectures', 'than', 'from', 'just', 'the', 'slides', '.', 'Compared', 'to', 'either', ',', 'the', 'course', 'notes', 'are', 'terrible', 'for', 'learning', 'the', 'material', ',', 'they', 'are', 'written', 'like', 'Calc', 'course', 'notes', '(', 'very', 'mathematical', 'and', 'hard', 'to', 'understand', 'from', 'reading', ')', '.']",102,[0.0],Neg,"(101.0, 121.0]","Neg_(101.0, 121.0]","Labels: Assessment and feedback, Academic"
1554,2_1554_351,1555,CS 240,Data Structures and Data Management,633,61%,58%,56%,87,Hardest CS course ever. Barely scraped a 70. ALL MATH. Literally makes you prove using summations and stuff that a nested for-loop is O(n^2).,disliked course,0.0,data2_14810,course review,"['Hardest', 'CS', 'course', 'ever', '.', 'Barely', 'scraped', 'a', '70', '.', 'ALL', 'MATH', '.', 'Literally', 'makes', 'you', 'prove', 'using', 'summations', 'and', 'stuff', 'that', 'a', 'nested', 'for-loop', 'is', 'O', '(', 'n^2', ')', '.']",31,[0.0],Neg,"(21.0, 41.0]","Neg_(21.0, 41.0]","Labels: Overall, Academic staff and"
1555,2_1555_351,1556,CS 240,Data Structures and Data Management,633,61%,58%,56%,87,"Definitely the hardest course of 2B for me, but maybe that's just because I took it over coop. Very math-heavy. The content got harder as the term went on but the assignments got easier (don't ask me how). The programming questions are really stupid though (they make you do a lot of really dumb things that theoretically make sense but are hard/impractical to put into code, and are very vague regarding the requirements) and should probably just be tossed. But there hasn't been any course that's made me go ""holy shit, that's so fucking smart!"" as many times as I did during this one. Overall very interesting and useful. I wouldn't have gotten my second co-op job (I had to use hashing during the interview) without it.",liked course,1.0,data2_14810,course review,"['Definitely', 'the', 'hardest', 'course', 'of', '2B', 'for', 'me', ',', 'but', 'maybe', 'that', ""'s"", 'just', 'because', 'I', 'took', 'it', 'over', 'coop', '.', 'Very', 'math-heavy', '.', 'The', 'content', 'got', 'harder', 'as', 'the', 'term', 'went', 'on', 'but', 'the', 'assignments', 'got', 'easier', '(', 'do', ""n't"", 'ask', 'me', 'how', ')', '.', 'The', 'programming', 'questions', 'are', 'really', 'stupid', 'though', '(', 'they', 'make', 'you', 'do', 'a', 'lot', 'of', 'really', 'dumb', 'things', 'that', 'theoretically', 'make', 'sense', 'but', 'are', 'hard/impractical', 'to', 'put', 'into', 'code', ',', 'and', 'are', 'very', 'vague', 'regarding', 'the', 'requirements', ')', 'and', 'should', 'probably', 'just', 'be', 'tossed', '.', 'But', 'there', 'has', ""n't"", 'been', 'any', 'course', 'that', ""'s"", 'made', 'me', 'go', '``', 'holy', 'shit', ',', 'that', ""'s"", 'so', 'fucking', 'smart', '!', ""''"", 'as', 'many', 'times', 'as', 'I', 'did', 'during', 'this', 'one', '.', 'Overall', 'very', 'interesting', 'and', 'useful', '.', 'I', 'would', ""n't"", 'have', 'gotten', 'my', 'second', 'co-op', 'job', '(', 'I', 'had', 'to', 'use', 'hashing', 'during', 'the', 'interview', ')', 'without', 'it', '.']",152,[1.0],Pos,"(141.0, 161.0]","Pos_(141.0, 161.0]","Labels: Teaching, Learning opportunities, Learning community, Learning resources, Learning community, Learning resources, Learning community, Learning community, Learning community, Learning community, Learning"
1556,2_1556_351,1557,CS 240,Data Structures and Data Management,633,61%,58%,56%,87,Very useful for COOP (since you'll need to know data structures) but this course is alot of work and quite difficult.,disliked course,0.0,data2_14810,course review,"['Very', 'useful', 'for', 'COOP', '(', 'since', 'you', ""'ll"", 'need', 'to', 'know', 'data', 'structures', ')', 'but', 'this', 'course', 'is', 'alot', 'of', 'work', 'and', 'quite', 'difficult', '.']",25,[0.0],Neg,"(21.0, 41.0]","Neg_(21.0, 41.0]","Labels: Learning resources, Learning community"
1557,2_1557_351,1558,CS 240,Data Structures and Data Management,633,61%,58%,56%,87,"Useful, yes - to some extent. But I was not a fan of the course structure and assignments. The actual concepts you learn like hashing and pattern matching are super useful but they throw in a ton of math/abstract stuff in there as well. I also wasn't a fan of the online teaching style and low effort by instructors (W22).",disliked course,0.0,data2_14810,course review,"['Useful', ',', 'yes', '-', 'to', 'some', 'extent', '.', 'But', 'I', 'was', 'not', 'a', 'fan', 'of', 'the', 'course', 'structure', 'and', 'assignments', '.', 'The', 'actual', 'concepts', 'you', 'learn', 'like', 'hashing', 'and', 'pattern', 'matching', 'are', 'super', 'useful', 'but', 'they', 'throw', 'in', 'a', 'ton', 'of', 'math/abstract', 'stuff', 'in', 'there', 'as', 'well', '.', 'I', 'also', 'was', ""n't"", 'a', 'fan', 'of', 'the', 'online', 'teaching', 'style', 'and', 'low', 'effort', 'by', 'instructors', '(', 'W22', ')', '.']",68,[0.0],Neg,"(61.0, 81.0]","Neg_(61.0, 81.0]","Labels: Overall, Teaching, Learning opportunities, Learning community, Assessment and feedback, Organisation and management, Learning resources, Learning community, Student voice"
1558,2_1558_351,1559,CS 240,Data Structures and Data Management,633,61%,58%,56%,87,"This course kinda felt like new modules don't build on previous ones. One week you're learning about dictionaries and the next you're learning about compression algorithms, and they're in their own content bubble that doesn't depend on knowing previous info. idk it just feels like brute force memorizing instead of getting deep insight into a single topic. the data structures/algorithms are useful though.",disliked course,0.0,data2_14810,course review,"['This', 'course', 'kinda', 'felt', 'like', 'new', 'modules', 'do', ""n't"", 'build', 'on', 'previous', 'ones', '.', 'One', 'week', 'you', ""'re"", 'learning', 'about', 'dictionaries', 'and', 'the', 'next', 'you', ""'re"", 'learning', 'about', 'compression', 'algorithms', ',', 'and', 'they', ""'re"", 'in', 'their', 'own', 'content', 'bubble', 'that', 'does', ""n't"", 'depend', 'on', 'knowing', 'previous', 'info', '.', 'idk', 'it', 'just', 'feels', 'like', 'brute', 'force', 'memorizing', 'instead', 'of', 'getting', 'deep', 'insight', 'into', 'a', 'single', 'topic', '.', 'the', 'data', 'structures/algorithms', 'are', 'useful', 'though', '.']",73,[0.0],Neg,"(61.0, 81.0]","Neg_(61.0, 81.0]","Labels: Assessment and feedback,"
1559,2_1559_351,1560,CS 240,Data Structures and Data Management,633,61%,58%,56%,87,"I hated the course at first, but after the midterm it got a lot better. Most of the lecture videos suck (depending on who made them), in person lectures were much better. The lecture slides also had a lot of typos in them, and at times were unclear. Assignments required a lot of time and thought.",liked course,1.0,data2_14810,course review,"['I', 'hated', 'the', 'course', 'at', 'first', ',', 'but', 'after', 'the', 'midterm', 'it', 'got', 'a', 'lot', 'better', '.', 'Most', 'of', 'the', 'lecture', 'videos', 'suck', '(', 'depending', 'on', 'who', 'made', 'them', ')', ',', 'in', 'person', 'lectures', 'were', 'much', 'better', '.', 'The', 'lecture', 'slides', 'also', 'had', 'a', 'lot', 'of', 'typos', 'in', 'them', ',', 'and', 'at', 'times', 'were', 'unclear', '.', 'Assignments', 'required', 'a', 'lot', 'of', 'time', 'and', 'thought', '.']",65,[1.0],Pos,"(61.0, 81.0]","Pos_(61.0, 81.0]",Labels: Overall
1560,2_1560_351,1561,CS 240,Data Structures and Data Management,633,61%,58%,56%,87,"This course is very hard, many different data structures and algorithms are studied and many different proofs are done with them. It can get hard to understand at times, so it's important to do assignments and ask questions. Be prepared for the exams as there are so many things you need to remember and understand.",disliked course,0.0,data2_14810,course review,"['This', 'course', 'is', 'very', 'hard', ',', 'many', 'different', 'data', 'structures', 'and', 'algorithms', 'are', 'studied', 'and', 'many', 'different', 'proofs', 'are', 'done', 'with', 'them', '.', 'It', 'can', 'get', 'hard', 'to', 'understand', 'at', 'times', ',', 'so', 'it', ""'s"", 'important', 'to', 'do', 'assignments', 'and', 'ask', 'questions', '.', 'Be', 'prepared', 'for', 'the', 'exams', 'as', 'there', 'are', 'so', 'many', 'things', 'you', 'need', 'to', 'remember', 'and', 'understand', '.']",61,[0.0],Neg,"(41.0, 61.0]","Neg_(41.0, 61.0]","Labels: Teaching, Learning opportunities, Assessment and feedback, Learning community, Student voice"
1561,2_1561_351,1562,CS 240,Data Structures and Data Management,633,61%,58%,56%,87,"First half of the course was brutal but second half was actually quite interesting. Petrick is an awesome teacher: even though we had access to online lectures, I still attended some of his in person ones because he went through a lot of examples and clarified any misconceptions.",liked course,1.0,data2_14810,course review,"['First', 'half', 'of', 'the', 'course', 'was', 'brutal', 'but', 'second', 'half', 'was', 'actually', 'quite', 'interesting', '.', 'Petrick', 'is', 'an', 'awesome', 'teacher', ':', 'even', 'though', 'we', 'had', 'access', 'to', 'online', 'lectures', ',', 'I', 'still', 'attended', 'some', 'of', 'his', 'in', 'person', 'ones', 'because', 'he', 'went', 'through', 'a', 'lot', 'of', 'examples', 'and', 'clarified', 'any', 'misconceptions', '.']",52,[1.0],Pos,"(41.0, 61.0]","Pos_(41.0, 61.0]",Labels: Overall
1562,2_1562_351,1563,CS 240,Data Structures and Data Management,633,61%,58%,56%,87,Some interesting concepts in the course notes. Marking scheme is often pedantic.,disliked course,0.0,data2_14810,course review,"['Some', 'interesting', 'concepts', 'in', 'the', 'course', 'notes', '.', 'Marking', 'scheme', 'is', 'often', 'pedantic', '.']",14,[0.0],Neg,"(0.999, 21.0]","Neg_(0.999, 21.0]","Labels: Learning resources, Learning"
1563,2_1563_351,1564,CS 240,Data Structures and Data Management,633,61%,58%,56%,87,lots of algorithm proving,disliked course,0.0,data2_14810,course review,"['lots', 'of', 'algorithm', 'proving']",4,[0.0],Neg,"(0.999, 21.0]","Neg_(0.999, 21.0]","Labels: Teaching, Learning opportunities, Learning community"
1564,2_1564_351,1565,CS 240,Data Structures and Data Management,633,61%,58%,56%,87,"Did not enjoy this course, I much preferred algorithms to this course, as I found the proofs and reasoning within CS341 to be way more intuitive and easier to understand compared to this course.. Expect to spend some time to do the assignments, and to review the proofs to understand what is actually going on",disliked course,0.0,data2_14810,course review,"['Did', 'not', 'enjoy', 'this', 'course', ',', 'I', 'much', 'preferred', 'algorithms', 'to', 'this', 'course', ',', 'as', 'I', 'found', 'the', 'proofs', 'and', 'reasoning', 'within', 'CS341', 'to', 'be', 'way', 'more', 'intuitive', 'and', 'easier', 'to', 'understand', 'compared', 'to', 'this', 'course', '..', 'Expect', 'to', 'spend', 'some', 'time', 'to', 'do', 'the', 'assignments', ',', 'and', 'to', 'review', 'the', 'proofs', 'to', 'understand', 'what', 'is', 'actually', 'going', 'on']",59,[0.0],Neg,"(41.0, 61.0]","Neg_(41.0, 61.0]","Labels: Teaching, Learning opportunities, Learning community, Assessment and feedback, Learning resources, Student voice"
1565,2_1565_351,1566,CS 240,Data Structures and Data Management,633,61%,58%,56%,87,This course is definitely harder than i expected. Lot of DS and Algo stuff. Assigns are ok but quizzes and exams are really hard to pass.,liked course,1.0,data2_14810,course review,"['This', 'course', 'is', 'definitely', 'harder', 'than', 'i', 'expected', '.', 'Lot', 'of', 'DS', 'and', 'Algo', 'stuff', '.', 'Assigns', 'are', 'ok', 'but', 'quizzes', 'and', 'exams', 'are', 'really', 'hard', 'to', 'pass', '.']",29,[1.0],Pos,"(21.0, 41.0]","Pos_(21.0, 41.0]","Labels: Teaching, Assessment and feedback, Learning opportunities, Learning community, Student voice"
1566,2_1566_351,1567,CS 240,Data Structures and Data Management,633,61%,58%,56%,87,Literally failed cuz of a stupid midterm. The first half of the course killed me. The second half was better. Maybe I'm just dumb idk.,disliked course,0.0,data2_14810,course review,"['Literally', 'failed', 'cuz', 'of', 'a', 'stupid', 'midterm', '.', 'The', 'first', 'half', 'of', 'the', 'course', 'killed', 'me', '.', 'The', 'second', 'half', 'was', 'better', '.', 'Maybe', 'I', ""'m"", 'just', 'dumb', 'idk', '.']",30,[0.0],Neg,"(21.0, 41.0]","Neg_(21.0, 41.0]","Labels: Overall, Teaching, Assessment and feedback, Learning community, Learning resources"
1567,2_1567_351,1568,CS 240,Data Structures and Data Management,633,61%,58%,56%,87,"On the mini-quizzes (where you know your mark immediately after taking them), some of the given answers were wrong and had to be corrected afterward. This happened several times and bothered me more than it should.",disliked course,0.0,data2_14810,course review,"['On', 'the', 'mini-quizzes', '(', 'where', 'you', 'know', 'your', 'mark', 'immediately', 'after', 'taking', 'them', ')', ',', 'some', 'of', 'the', 'given', 'answers', 'were', 'wrong', 'and', 'had', 'to', 'be', 'corrected', 'afterward', '.', 'This', 'happened', 'several', 'times', 'and', 'bothered', 'me', 'more', 'than', 'it', 'should', '.']",41,[0.0],Neg,"(21.0, 41.0]","Neg_(21.0, 41.0]",Labels: Covid-19 pandemic
